long,lat,n
-76.5683,39.2924,1
-76.5683,39.2937,1
-76.5682,39.2924,1
-76.5682,39.295,1
-76.5682,39.321,1
-76.5681,39.2919,1
-76.5681,39.2936,4
-76.5681,39.3237,1
-76.5681,39.3303,1
-76.5681,39.3672,2
-76.568,39.2809,1
-76.568,39.2902,1
-76.568,39.291,2
-76.568,39.2915,1
-76.568,39.3182,1
-76.568,39.3227,1
-76.568,39.3236,2
-76.568,39.3425,1
-76.568,39.3672,1
-76.5679,39.2903,2
-76.5679,39.2908,1
-76.5678,39.2894,1
-76.5678,39.2955,1
-76.5678,39.2957,1
-76.5678,39.3139,1
-76.5678,39.3209,1
-76.5677,39.2804,1
-76.5677,39.2957,1
-76.5677,39.2964,5
-76.5676,39.2921,1
-76.5676,39.2957,1
-76.5676,39.2962,1
-76.5676,39.3214,1
-76.5675,39.2913,9
-76.5675,39.2921,2
-76.5675,39.2923,1
-76.5675,39.2925,2
-76.5675,39.2944,2
-76.5674,39.2772,2
-76.5674,39.2897,1
-76.5674,39.2902,1
-76.5674,39.291,1
-76.5674,39.2913,1
-76.5674,39.2919,1
-76.5674,39.2949,3
-76.5674,39.3396,1
-76.5673,39.2885,1
-76.5673,39.2894,1
-76.5673,39.2951,1
-76.5673,39.2957,3
-76.5673,39.3136,2
-76.5673,39.3394,3
-76.5673,39.3455,2
-76.5673,39.3478,1
-76.5672,39.2866,1
-76.5672,39.2882,1
-76.5672,39.2944,1
-76.5671,39.277,1
-76.5671,39.2867,2
-76.5671,39.2872,1
-76.5671,39.3563,1
-76.5671,39.3707,1
-76.5671,39.3708,1
-76.5671,39.3712,1
-76.5671,39.3713,1
-76.5671,39.3715,3
-76.5671,39.3716,1
-76.567,39.3682,7
-76.567,39.3685,4
-76.567,39.3689,2
-76.567,39.3705,1
-76.567,39.3706,1
-76.567,39.3709,1
-76.567,39.372,1
-76.5669,39.277,4
-76.5669,39.2815,1
-76.5669,39.3612,2
-76.5669,39.3714,1
-76.5668,39.3458,5
-76.5667,39.2907,1
-76.5667,39.291,1
-76.5667,39.316,1
-76.5666,39.2896,1
-76.5666,39.2904,2
-76.5666,39.2914,1
-76.5666,39.3689,1
-76.5665,39.2876,1
-76.5665,39.3153,1
-76.5665,39.368,1
-76.5664,39.2882,1
-76.5664,39.3192,1
-76.5664,39.3208,2
-76.5664,39.3224,2
-76.5664,39.368,1
-76.5663,39.2867,2
-76.5663,39.2887,1
-76.5663,39.291,1
-76.5662,39.291,1
-76.5662,39.3718,1
-76.566,39.277,1
-76.566,39.337,1
-76.5659,39.2827,1
-76.5659,39.2832,2
-76.5659,39.3211,2
-76.5658,39.2925,1
-76.5658,39.3135,1
-76.5657,39.2807,1
-76.5657,39.2914,2
-76.5656,39.2927,1
-76.5655,39.2915,1
-76.5655,39.3178,1
-76.5655,39.3218,1
-76.5655,39.3435,1
-76.5655,39.3538,1
-76.5654,39.2875,1
-76.5654,39.2876,3
-76.5654,39.2895,3
-76.5654,39.366,1
-76.5653,39.2771,2
-76.5653,39.2866,3
-76.5653,39.2878,1
-76.5653,39.3211,2
-76.5653,39.3243,1
-76.5653,39.3476,1
-76.5652,39.2857,1
-76.5652,39.2868,1
-76.5652,39.3208,1
-76.5652,39.321,3
-76.5652,39.3216,1
-76.5652,39.3432,1
-76.5652,39.3477,1
-76.5651,39.2968,1
-76.5651,39.3147,1
-76.5651,39.3295,3
-76.5651,39.3483,2
-76.565,39.3706,3
-76.5649,39.328,2
-76.5649,39.3628,1
-76.5649,39.3704,1
-76.5647,39.3212,5
-76.5647,39.3287,1
-76.5646,39.2878,1
-76.5646,39.2914,1
-76.5646,39.3698,1
-76.5645,39.291,1
-76.5645,39.3276,1
-76.5644,39.29,1
-76.5644,39.3178,1
-76.5644,39.3289,1
-76.5644,39.3291,3
-76.5644,39.349,1
-76.5644,39.3696,1
-76.5643,39.2856,1
-76.5643,39.2914,3
-76.5642,39.3235,1
-76.5642,39.3237,2
-76.5642,39.3265,1
-76.5641,39.2845,1
-76.5641,39.3203,1
-76.564,39.328,1
-76.5639,39.3281,1
-76.5639,39.329,1
-76.5639,39.337,1
-76.5639,39.3415,1
-76.5638,39.3279,1
-76.5638,39.3455,1
-76.5637,39.2915,1
-76.5637,39.3145,1
-76.5637,39.315,2
-76.5637,39.3189,1
-76.5636,39.3577,3
-76.5635,39.2877,1
-76.5635,39.3138,1
-76.5635,39.3591,1
-76.5634,39.2867,1
-76.5634,39.2916,2
-76.5634,39.3181,1
-76.5633,39.2844,1
-76.5633,39.2868,1
-76.5633,39.3372,1
-76.5632,39.3096,1
-76.5632,39.3691,1
-76.5632,39.3697,1
-76.5631,39.3257,1
-76.5631,39.3264,1
-76.5631,39.3372,1
-76.5631,39.3469,1
-76.5631,39.366,1
-76.563,39.2943,1
-76.563,39.2971,2
-76.563,39.33,1
-76.563,39.3689,1
-76.5629,39.3283,2
-76.5629,39.3706,1
-76.5628,39.3095,2
-76.5628,39.3149,1
-76.5628,39.3195,1
-76.5627,39.2899,1
-76.5627,39.2917,6
-76.5626,39.3033,1
-76.5626,39.3362,2
-76.5626,39.3685,1
-76.5625,39.2917,1
-76.5625,39.3281,4
-76.5625,39.3669,14
-76.5624,39.287,1
-76.5624,39.3292,1
-76.5623,39.2869,2
-76.5623,39.3277,1
-76.5623,39.3415,1
-76.5622,39.3276,1
-76.5622,39.3305,2
-76.5622,39.3583,1
-76.5621,39.3291,1
-76.562,39.3265,1
-76.5619,39.2859,3
-76.5619,39.3109,1
-76.5619,39.3319,1
-76.5619,39.3702,2
-76.5618,39.3702,3
-76.5617,39.3356,1
-76.5616,39.3289,2
-76.5616,39.3407,1
-76.5616,39.3591,1
-76.5615,39.2916,6
-76.5615,39.3032,1
-76.5614,39.3019,1
-76.5614,39.3189,1
-76.5614,39.3314,1
-76.5613,39.3188,1
-76.5613,39.319,1
-76.5613,39.3357,1
-76.5612,39.309,1
-76.5612,39.3218,1
-76.5612,39.3315,2
-76.5612,39.3378,1
-76.5611,39.2996,3
-76.5611,39.3269,1
-76.5611,39.3316,1
-76.5611,39.3378,1
-76.561,39.3146,2
-76.5609,39.2913,1
-76.5609,39.294,2
-76.5609,39.2944,1
-76.5609,39.3239,1
-76.5608,39.3258,1
-76.5608,39.3516,1
-76.5607,39.2941,2
-76.5606,39.3534,1
-76.5605,39.3022,1
-76.5605,39.33,1
-76.5604,39.3268,3
-76.5602,39.309,1
-76.5602,39.3103,1
-76.5601,39.3139,2
-76.56,39.2933,1
-76.56,39.2941,1
-76.56,39.2942,1
-76.56,39.3073,1
-76.56,39.3541,2
-76.5599,39.3071,2
-76.5599,39.3072,1
-76.5599,39.3174,1
-76.5599,39.3508,4
-76.5598,39.2902,1
-76.5598,39.3159,2
-76.5598,39.3174,1
-76.5597,39.311,1
-76.5597,39.3258,2
-76.5596,39.3077,1
-76.5596,39.3124,3
-76.5596,39.3242,1
-76.5596,39.3659,1
-76.5595,39.3658,1
-76.5594,39.327,1
-76.5592,39.307,2
-76.5592,39.3108,1
-76.5592,39.3286,2
-76.5591,39.3246,3
-76.559,39.3163,2
-76.559,39.3414,1
-76.559,39.3426,1
-76.5587,39.3268,1
-76.5586,39.3072,1
-76.5586,39.3073,1
-76.5586,39.3292,1
-76.5585,39.3192,1
-76.5585,39.3315,1
-76.5585,39.3455,1
-76.5585,39.3615,1
-76.5584,39.3159,1
-76.5584,39.3236,1
-76.5583,39.3455,1
-76.5582,39.3266,1
-76.5582,39.359,4
-76.5582,39.3623,5
-76.5582,39.3655,1
-76.5581,39.2864,1
-76.5581,39.2865,1
-76.5581,39.2886,1
-76.5581,39.2997,4
-76.5581,39.339,1
-76.558,39.2855,1
-76.558,39.2866,2
-76.558,39.3237,1
-76.558,39.3658,1
-76.5579,39.2855,2
-76.5579,39.316,1
-76.5579,39.317,1
-76.5579,39.3515,1
-76.5577,39.3594,1
-76.5575,39.2888,1
-76.5575,39.2889,4
-76.5575,39.3,1
-76.5575,39.3339,1
-76.5575,39.3695,1
-76.5574,39.2869,1
-76.5574,39.2886,2
-76.5573,39.2874,1
-76.5573,39.3402,1
-76.5573,39.3552,1
-76.5571,39.3314,1
-76.5571,39.3573,1
-76.5571,39.3649,2
-76.5569,39.3083,1
-76.5569,39.3084,1
-76.5569,39.3344,1
-76.5569,39.3345,1
-76.5568,39.3084,2
-76.5568,39.3184,1
-76.5567,39.3375,1
-76.5566,39.287,1
-76.5565,39.2865,3
-76.5565,39.324,2
-76.5564,39.2856,1
-76.5564,39.287,2
-76.5564,39.3519,1
-76.5563,39.3067,1
-76.5562,39.3338,1
-76.5562,39.3428,1
-76.5561,39.3065,1
-76.556,39.289,1
-76.556,39.335,2
-76.556,39.3585,1
-76.5559,39.2876,2
-76.5559,39.3239,1
-76.5559,39.3259,1
-76.5558,39.3458,1
-76.5557,39.2859,1
-76.5557,39.2861,1
-76.5557,39.2862,1
-76.5557,39.287,2
-76.5557,39.2871,2
-76.5557,39.3043,2
-76.5557,39.3399,1
-76.5556,39.2857,1
-76.5556,39.2858,1
-76.5555,39.2818,1
-76.5555,39.3504,4
-76.5554,39.2823,1
-76.5553,39.3593,1
-76.5552,39.3376,2
-76.5551,39.3203,1
-76.5551,39.3544,3
-76.555,39.3357,1
-76.5549,39.2848,1
-76.5548,39.283,1
-76.5548,39.3692,1
-76.5547,39.2841,1
-76.5547,39.2998,3
-76.5547,39.3206,2
-76.5547,39.36,1
-76.5546,39.3232,1
-76.5545,39.2787,2
-76.5545,39.3043,2
-76.5545,39.3395,1
-76.5544,39.2787,3
-76.5544,39.2998,1
-76.5544,39.3534,1
-76.5543,39.3196,1
-76.5543,39.3362,1
-76.5542,39.2872,24
-76.5542,39.3496,3
-76.554,39.3189,2
-76.554,39.3213,5
-76.554,39.3429,2
-76.5538,39.3367,1
-76.5537,39.3243,1
-76.5536,39.3002,1
-76.5536,39.343,1
-76.5535,39.2873,1
-76.5535,39.3429,1
-76.5534,39.3396,1
-76.5534,39.3618,1
-76.5533,39.3214,2
-76.5532,39.3214,1
-76.5531,39.3294,1
-76.5531,39.3637,1
-76.553,39.2871,5
-76.5529,39.2871,1
-76.5529,39.3678,1
-76.5528,39.2717,1
-76.5528,39.2851,1
-76.5528,39.2871,1
-76.5528,39.341,1
-76.5527,39.3215,3
-76.5526,39.3409,1
-76.5525,39.3375,2
-76.5525,39.3525,2
-76.5522,39.3377,1
-76.5522,39.3378,2
-76.5521,39.3329,2
-76.552,39.3633,1
-76.5519,39.3635,1
-76.5517,39.3284,4
-76.5517,39.3381,1
-76.5517,39.3414,1
-76.5517,39.352,1
-76.5516,39.3073,1
-76.5516,39.3189,16
-76.5515,39.3258,1
-76.5514,39.3057,1
-76.5514,39.3383,1
-76.5514,39.363,1
-76.5513,39.2862,1
-76.5513,39.3431,1
-76.5512,39.3196,1
-76.5512,39.326,2
-76.5512,39.3711,2
-76.5511,39.3036,1
-76.5511,39.332,1
-76.5508,39.3217,3
-76.5508,39.3264,1
-76.5507,39.3053,1
-76.5507,39.3189,1
-76.5507,39.3212,2
-76.5507,39.3298,1
-76.5507,39.3388,1
-76.5506,39.3081,1
-76.5505,39.318,1
-76.5504,39.3182,4
-76.5503,39.2859,1
-76.5503,39.3447,1
-76.5503,39.3501,1
-76.5503,39.3651,1
-76.5503,39.3679,1
-76.5502,39.2839,2
-76.5502,39.2841,2
-76.5502,39.3326,1
-76.5501,39.2839,1
-76.55,39.3055,4
-76.55,39.3193,2
-76.55,39.3497,1
-76.5499,39.29,1
-76.5499,39.3481,1
-76.5498,39.3034,1
-76.5498,39.3518,1
-76.5498,39.3659,1
-76.5497,39.3205,1
-76.5497,39.3239,1
-76.5496,39.3046,1
-76.5496,39.3361,1
-76.5495,39.3269,2
-76.5495,39.3623,1
-76.5495,39.371,1
-76.5494,39.3041,1
-76.5494,39.3397,1
-76.5493,39.3027,2
-76.5493,39.3046,3
-76.5491,39.3273,2
-76.5491,39.3464,1
-76.549,39.3046,1
-76.549,39.3274,4
-76.5489,39.3715,1
-76.5488,39.2811,4
-76.5488,39.3559,1
-76.5487,39.3018,1
-76.5487,39.3042,1
-76.5487,39.3295,1
-76.5485,39.327,1
-76.5485,39.3672,1
-76.5485,39.3673,1
-76.5484,39.2718,1
-76.5484,39.3221,1
-76.5483,39.3384,1
-76.5482,39.3028,1
-76.5482,39.3192,1
-76.5481,39.2812,1
-76.5481,39.3174,1
-76.5481,39.3264,1
-76.5481,39.3311,2
-76.5479,39.3222,6
-76.5479,39.3366,1
-76.5479,39.3512,1
-76.5477,39.316,6
-76.5477,39.3161,2
-76.5477,39.3162,1
-76.5476,39.33,1
-76.5476,39.3409,1
-76.5476,39.341,1
-76.5474,39.3401,1
-76.5471,39.3409,1
-76.547,39.3333,1
-76.547,39.3696,1
-76.5469,39.3033,1
-76.5469,39.3035,1
-76.5469,39.3155,1
-76.5467,39.3185,1
-76.5467,39.3223,3
-76.5467,39.3285,1
-76.5466,39.2885,1
-76.5465,39.3283,1
-76.5465,39.3317,1
-76.5465,39.3695,1
-76.5464,39.3317,1
-76.5463,39.3185,11
-76.5462,39.3184,2
-76.5462,39.3278,1
-76.5458,39.362,1
-76.5457,39.2792,1
-76.5457,39.2793,1
-76.5457,39.2798,2
-76.5456,39.3405,1
-76.5456,39.3424,2
-76.5455,39.2777,2
-76.5455,39.3583,1
-76.5454,39.3262,1
-76.5454,39.3385,1
-76.5452,39.3171,4
-76.5452,39.3324,1
-76.5451,39.3418,1
-76.545,39.3321,1
-76.545,39.3531,3
-76.5449,39.3455,2
-76.5447,39.2885,1
-76.5447,39.2886,1
-76.5446,39.2068,1
-76.5446,39.2773,2
-76.5446,39.2776,1
-76.5446,39.2778,1
-76.5446,39.2876,2
-76.5446,39.3682,1
-76.5445,39.3159,1
-76.5445,39.3426,1
-76.5445,39.3427,1
-76.5445,39.3643,1
-76.5444,39.3719,1
-76.5443,39.3012,1
-76.544,39.3247,1
-76.544,39.333,1
-76.544,39.3699,1
-76.5439,39.29,1
-76.5439,39.326,5
-76.5438,39.2777,2
-76.5438,39.3013,1
-76.5437,39.2789,1
-76.5437,39.2791,1
-76.5437,39.2798,1
-76.5437,39.2809,1
-76.5437,39.3398,1
-76.5437,39.3436,3
-76.5437,39.3588,1
-76.5436,39.2763,5
-76.5436,39.2773,1
-76.5436,39.3461,1
-76.5435,39.3407,1
-76.5434,39.3162,3
-76.5433,39.3163,1
-76.5433,39.3164,6
-76.5433,39.3165,2
-76.5433,39.35,1
-76.5432,39.269,1
-76.5432,39.2722,2
-76.5432,39.2745,1
-76.5432,39.2788,3
-76.5432,39.3162,1
-76.5432,39.3307,1
-76.5432,39.3572,3
-76.5431,39.2659,1
-76.5431,39.3032,1
-76.5431,39.3237,1
-76.543,39.29,1
-76.5429,39.2879,1
-76.5429,39.3509,1
-76.5429,39.3515,3
-76.5428,39.2755,1
-76.5428,39.2766,1
-76.5428,39.2772,3
-76.5428,39.2886,1
-76.5426,39.2766,3
-76.5425,39.3349,1
-76.5425,39.3641,2
-76.5421,39.3467,1
-76.542,39.2904,1
-76.5419,39.2882,1
-76.5419,39.2897,3
-76.5419,39.3398,1
-76.5419,39.3459,1
-76.5418,39.2776,2
-76.5418,39.3352,1
-76.5418,39.3451,2
-76.5417,39.2761,1
-76.5417,39.2778,3
-76.5417,39.3236,1
-76.5417,39.335,1
-76.5417,39.3452,1
-76.5416,39.2788,1
-76.5416,39.3291,1
-76.5416,39.3292,2
-76.5416,39.3478,2
-76.5416,39.3509,1
-76.5416,39.3561,1
-76.5415,39.2804,1
-76.5415,39.3464,1
-76.5415,39.3561,1
-76.5412,39.3455,1
-76.5411,39.3259,1
-76.541,39.2907,1
-76.541,39.3156,1
-76.541,39.3447,1
-76.541,39.3489,1
-76.5409,39.2885,1
-76.5409,39.2887,1
-76.5409,39.3257,1
-76.5409,39.3258,1
-76.5409,39.3409,1
-76.5408,39.2771,2
-76.5408,39.2773,1
-76.5408,39.2809,1
-76.5408,39.3039,4
-76.5408,39.3244,1
-76.5408,39.3484,1
-76.5407,39.2855,1
-76.5407,39.3239,2
-76.5406,39.2763,1
-76.5406,39.3218,1
-76.5406,39.3377,1
-76.5406,39.3505,1
-76.5405,39.2763,1
-76.5405,39.2809,1
-76.5404,39.2744,1
-76.5404,39.2816,2
-76.5404,39.3141,6
-76.5402,39.2875,3
-76.5402,39.3537,1
-76.5401,39.2888,2
-76.5401,39.2902,1
-76.54,39.289,1
-76.54,39.3567,1
-76.5398,39.3452,1
-76.5397,39.3372,1
-76.5396,39.3454,3
-76.5396,39.3608,1
-76.5395,39.3244,3
-76.5395,39.3471,1
-76.5393,39.3212,1
-76.5393,39.3359,1
-76.5392,39.2891,1
-76.5391,39.3446,1
-76.5391,39.3474,1
-76.5391,39.3589,2
-76.539,39.2878,2
-76.539,39.339,1
-76.5389,39.3474,4
-76.5388,39.3474,1
-76.5387,39.2961,1
-76.5387,39.3369,1
-76.5385,39.2876,1
-76.5384,39.348,1
-76.5383,39.3472,1
-76.5383,39.3479,2
-76.5382,39.2903,1
-76.5381,39.2764,3
-76.5381,39.2905,1
-76.5381,39.3488,1
-76.5381,39.3555,1
-76.5381,39.3583,1
-76.538,39.2824,2
-76.5377,39.3232,2
-76.5376,39.3368,2
-76.5374,39.2748,2
-76.5374,39.304,1
-76.5374,39.3237,1
-76.5373,39.342,1
-76.5372,39.2888,2
-76.5372,39.3224,1
-76.5371,39.3557,1
-76.537,39.2877,4
-76.537,39.2879,3
-76.5369,39.3219,1
-76.5366,39.2816,1
-76.5366,39.323,1
-76.5365,39.3232,1
-76.5365,39.3256,1
-76.5365,39.3474,1
-76.5364,39.322,5
-76.5364,39.3257,1
-76.5363,39.2744,1
-76.5363,39.2798,2
-76.5363,39.2808,1
-76.5363,39.3258,1
-76.5363,39.3499,2
-76.5362,39.2742,1
-76.5362,39.2823,1
-76.5361,39.2822,2
-76.5357,39.2817,2
-76.5355,39.3369,1
-76.5354,39.2812,2
-76.5353,39.2724,5
-76.535,39.3508,1
-76.5349,39.2761,1
-76.5349,39.2812,6
-76.5349,39.2934,2
-76.5348,39.2736,1
-76.5348,39.3491,1
-76.5348,39.3512,1
-76.5347,39.3513,2
-76.5346,39.2734,1
-76.5345,39.2825,1
-76.5345,39.3238,2
-76.5345,39.3408,2
-76.5344,39.3539,1
-76.5343,39.3408,2
-76.5343,39.3515,1
-76.5343,39.352,1
-76.5341,39.2738,3
-76.534,39.2878,2
-76.534,39.3511,1
-76.534,39.3566,1
-76.5337,39.3259,1
-76.5337,39.3577,1
-76.5334,39.3249,4
-76.5331,39.2848,1
-76.5329,39.2954,19
-76.5329,39.3306,1
-76.5328,39.2758,1
-76.5328,39.2768,2
-76.5328,39.3273,1
-76.5328,39.3373,1
-76.5327,39.2823,1
-76.5326,39.2761,2
-76.5325,39.2752,2
-76.5325,39.2753,1
-76.5325,39.3333,1
-76.5324,39.3266,2
-76.5323,39.3354,1
-76.5323,39.3534,1
-76.5322,39.2745,2
-76.5322,39.2747,2
-76.5321,39.3393,1
-76.532,39.3261,1
-76.5319,39.3467,1
-76.5318,39.2598,5
-76.5318,39.3464,2
-76.5317,39.2598,1
-76.5317,39.3307,1
-76.5317,39.334,1
-76.5316,39.2589,1
-76.5316,39.354,1
-76.5315,39.26,1
-76.5315,39.2841,2
-76.5315,39.3267,1
-76.5314,39.2591,3
-76.5314,39.2882,1
-76.5314,39.2914,1
-76.5314,39.3274,1
-76.5314,39.3308,1
-76.5313,39.2575,2
-76.5313,39.2589,1
-76.5313,39.3274,1
-76.5312,39.2725,2
-76.5312,39.2752,1
-76.5312,39.3259,1
-76.5312,39.3395,1
-76.5311,39.3256,1
-76.5311,39.3292,1
-76.531,39.3109,1
-76.531,39.3264,1
-76.5309,39.2576,3
-76.5308,39.2728,3
-76.5307,39.3372,1
-76.5306,39.2599,1
-76.5306,39.3538,1
-76.5305,39.2599,1
-76.5305,39.2882,1
-76.5305,39.3549,1
-76.5305,39.3568,2
-76.5304,39.3309,1
-76.5303,39.3247,1
-76.5303,39.3292,1
-76.5302,39.2599,1
-76.5301,39.3291,1
-76.53,39.3356,1
-76.5299,39.2901,1
-76.5299,39.3085,1
-76.5298,39.2785,1
-76.5297,39.3269,1
-76.5288,39.2847,1
